STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,20978,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,7,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,4362,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,7,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,376229,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,11852,,A,Normal value,6,Millions,5121,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,12467,,A,Normal value,6,Millions,5121,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,6167,,A,Normal value,6,Millions,5200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6100,Other taxes paid solely by business,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,5795,,A,Normal value,6,Millions,6100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,99677,,A,Normal value,6,Millions,4400,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,82027,,A,Normal value,6,Millions,1100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,82027,,A,Normal value,6,Millions,1110,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,122920,,A,Normal value,6,Millions,4000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,167336,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,249363,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,25488,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,2,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,2,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,427087,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,6167,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,37955,,A,Normal value,6,Millions,5100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,37955,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,10682,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,23241,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,4887,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,167336,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,44122,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,4966,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,38199,,A,Normal value,6,Millions,5100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,22943,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,38199,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,8619,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,5135,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,174212,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,43165,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,260422,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,174212,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,9,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,9,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,26217,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,405135,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,11982,,A,Normal value,6,Millions,5121,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6100,Other taxes paid solely by business,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,3484,,A,Normal value,6,Millions,6100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,4966,,A,Normal value,6,Millions,5200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,86210,,A,Normal value,6,Millions,1110,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,86210,,A,Normal value,6,Millions,1100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,69977,,A,Normal value,6,Millions,4400,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,92929,,A,Normal value,6,Millions,4000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,170498,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,257690,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,30410,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,10,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,10,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,398188,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,41309,,A,Normal value,6,Millions,5100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,5898,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,32116,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,12053,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,41309,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,170498,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,47207,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,7696,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,10899,,A,Normal value,6,Millions,5121,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,5898,,A,Normal value,6,Millions,5200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6100,Other taxes paid solely by business,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,4357,,A,Normal value,6,Millions,6100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,87192,,A,Normal value,6,Millions,1100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,87192,,A,Normal value,6,Millions,1110,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,49112,,A,Normal value,6,Millions,4400,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,81238,,A,Normal value,6,Millions,4000,,3,Three
